,ip.dst,ip.src,udp.srcport,udp.dstport,dns.time
1018,173.27.225.164,172.31.0.2,53,23335,0.081576
1020,173.27.225.164,172.31.0.2,53,54794,0.088363
1023,173.27.225.164,172.31.0.2,53,43547,0.000952
1024,173.27.225.164,172.31.0.2,53,20837,0.003552
1026,173.27.225.164,172.31.0.2,53,65441,0.000325
1028,173.27.225.164,172.31.0.2,53,32519,0.000438
1030,173.27.225.164,172.31.0.2,53,48950,0.002078
1032,173.27.225.164,172.31.0.2,53,27174,0.000342
1034,173.27.225.164,172.31.0.2,53,7142,0.000295
1036,173.27.225.164,172.31.0.2,53,31819,0.000346
1038,173.27.225.164,172.31.0.2,53,11442,0.043104
1040,173.27.225.164,172.31.0.2,53,45581,0.021998
1042,173.27.225.164,172.31.0.2,53,20607,0.000811
1044,173.27.225.164,172.31.0.2,53,39931,0.000295
1046,173.27.225.164,172.31.0.2,53,15426,0.033271
1048,173.27.225.164,172.31.0.2,53,53779,0.000293
1050,173.27.225.164,172.31.0.2,53,4526,0.033246
1052,173.27.225.164,172.31.0.2,53,20711,0.027119
1054,173.27.225.164,172.31.0.2,53,13551,0.00093
1056,173.27.225.164,172.31.0.2,53,14903,0.185265
1058,173.27.225.164,172.31.0.2,53,24884,0.000881
1060,173.27.225.164,172.31.0.2,53,60793,0.043826
1062,173.27.225.164,172.31.0.2,53,21770,0.000278
1064,173.27.225.164,172.31.0.2,53,48100,0.000914
1066,173.27.225.164,172.31.0.2,53,59449,0.033233
1068,173.27.225.164,172.31.0.2,53,31153,0.000361
1070,173.27.225.164,172.31.0.2,53,14381,0.022254
1072,173.27.225.164,172.31.0.2,53,43396,0.089068
1074,173.27.225.164,172.31.0.2,53,7111,0.000387
1076,173.27.225.164,172.31.0.2,53,14780,0.000255
1078,173.27.225.164,172.31.0.2,53,40964,0.021809
1080,173.27.225.164,172.31.0.2,53,64794,0.000252
1083,173.27.225.164,172.31.0.2,53,50895,0.000232
1084,173.27.225.164,172.31.0.2,53,47481,0.012182
1086,173.27.225.164,172.31.0.2,53,16185,0.021955
1088,173.27.225.164,172.31.0.2,53,51946,0.001288
1090,173.27.225.164,172.31.0.2,53,56578,0.000801
1092,173.27.225.164,172.31.0.2,53,56491,0.000354
1094,173.27.225.164,172.31.0.2,53,7368,0.000403
1096,173.27.225.164,172.31.0.2,53,35047,0.000345
1098,173.27.225.164,172.31.0.2,53,57412,0.000368
1101,173.27.225.164,172.31.0.2,53,15328,0.019837
1102,173.27.225.164,172.31.0.2,53,48384,0.02427
1105,173.27.225.164,172.31.0.2,53,27984,0.001134
1106,173.27.225.164,172.31.0.2,53,12955,0.019989
1109,173.27.225.164,172.31.0.2,53,41173,0.000247
1110,173.27.225.164,172.31.0.2,53,57530,0.000351
1113,173.27.225.164,172.31.0.2,53,1371,0.000212
1114,173.27.225.164,172.31.0.2,53,7562,0.000371
1116,173.27.225.164,172.31.0.2,53,19829,0.015289
1118,173.27.225.164,172.31.0.2,53,46587,0.024212
1120,173.27.225.164,172.31.0.2,53,34810,0.0009
1122,173.27.225.164,172.31.0.2,53,8288,0.000429
1124,173.27.225.164,172.31.0.2,53,50581,0.022679
1126,173.27.225.164,172.31.0.2,53,4589,0.000406
1128,173.27.225.164,172.31.0.2,53,17600,0.065598
1130,173.27.225.164,172.31.0.2,53,31242,0.000809
1132,173.27.225.164,172.31.0.2,53,13619,0.001049
1135,173.27.225.164,172.31.0.2,53,36827,0.000225
1136,173.27.225.164,172.31.0.2,53,1580,0.000883
1138,173.27.225.164,172.31.0.2,53,31534,0.00032
1140,173.27.225.164,172.31.0.2,53,19615,0.000355
1142,173.27.225.164,172.31.0.2,53,12277,0.00024
1144,173.27.225.164,172.31.0.2,53,41112,0.000263
1146,173.27.225.164,172.31.0.2,53,49675,0.026497
1148,173.27.225.164,172.31.0.2,53,21024,0.012085
1150,173.27.225.164,172.31.0.2,53,53091,0.000365
1152,173.27.225.164,172.31.0.2,53,8900,0.000411
1154,173.27.225.164,172.31.0.2,53,20840,0.021793
1156,173.27.225.164,172.31.0.2,53,50367,0.000349
1158,173.27.225.164,172.31.0.2,53,19384,0.001104
1160,173.27.225.164,172.31.0.2,53,62029,0.002294
1162,173.27.225.164,172.31.0.2,53,54224,0.015605
1164,173.27.225.164,172.31.0.2,53,45778,0.012399
1166,173.27.225.164,172.31.0.2,53,14810,0.38977
1168,173.27.225.164,172.31.0.2,53,4792,0.012358
1170,173.27.225.164,172.31.0.2,53,62677,0.01975
1172,173.27.225.164,172.31.0.2,53,14747,0.000328
1174,173.27.225.164,172.31.0.2,53,12725,0.013901
1176,173.27.225.164,172.31.0.2,53,61923,0.012398
1178,173.27.225.164,172.31.0.2,53,49551,0.000294
1180,173.27.225.164,172.31.0.2,53,13154,0.02278
1184,173.27.225.164,172.31.0.2,53,49551,0.000333
1185,173.27.225.164,172.31.0.2,53,13154,0.000259
1186,173.27.225.164,172.31.0.2,53,43998,0.000229
1188,173.27.225.164,172.31.0.2,53,44861,0.000354
1190,173.27.225.164,172.31.0.2,53,33457,0.000239
1191,172.31.0.2~173.27.225.164,173.27.225.164~172.31.0.2,53,49551,0.483876
1192,172.31.0.2~173.27.225.164,173.27.225.164~172.31.0.2,53,13154,0.68255
1194,173.27.225.164,172.31.0.2,53,22792,0.000401
1196,173.27.225.164,172.31.0.2,53,15488,0.00039
1198,173.27.225.164,172.31.0.2,53,5941,0.021045
1200,173.27.225.164,172.31.0.2,53,60653,0.000414
1202,173.27.225.164,172.31.0.2,53,30202,0.000344
1204,173.27.225.164,172.31.0.2,53,9927,0.000341
1206,173.27.225.164,172.31.0.2,53,52054,0.29261
1208,173.27.225.164,172.31.0.2,53,25301,0.021905
1211,173.27.225.164,172.31.0.2,53,39251,0.101973
1213,173.27.225.164,172.31.0.2,53,40605,0.090842
1216,173.27.225.164,172.31.0.2,53,53833,0.027579
1217,173.27.225.164,172.31.0.2,53,55663,0.154497
1218,173.27.225.164,172.31.0.2,53,53715,0.10191
1220,173.27.225.164,172.31.0.2,53,64021,0.000244
1222,173.27.225.164,172.31.0.2,53,6670,0.001268
1224,173.27.225.164,172.31.0.2,53,64305,0.044081
1227,173.27.225.164,172.31.0.2,53,35126,0.042434
1228,173.27.225.164,172.31.0.2,53,48277,0.196709
1231,173.27.225.164,172.31.0.2,53,19732,0.000405
1232,173.27.225.164,172.31.0.2,53,17408,0.045777
1234,173.27.225.164,172.31.0.2,53,60837,0.022133
1236,173.27.225.164,172.31.0.2,53,47379,0.012715
1238,173.27.225.164,172.31.0.2,53,21896,0.08814
1240,173.27.225.164,172.31.0.2,53,33739,0.02262
1242,173.27.225.164,172.31.0.2,53,58972,0.01781
1244,173.27.225.164,172.31.0.2,53,2004,0.000846
1246,173.27.225.164,172.31.0.2,53,36465,0.021908
1248,173.27.225.164,172.31.0.2,53,61124,0.00101
1250,173.27.225.164,172.31.0.2,53,49865,0.00041
1252,173.27.225.164,172.31.0.2,53,28785,0.000348
1254,173.27.225.164,172.31.0.2,53,60633,0.00087
1256,173.27.225.164,172.31.0.2,53,57436,0.000361
1258,173.27.225.164,172.31.0.2,53,25654,0.354031
1260,173.27.225.164,172.31.0.2,53,57846,0.095658
1262,173.27.225.164,172.31.0.2,53,20438,0.00168
1264,173.27.225.164,172.31.0.2,53,39990,0.000282
1266,173.27.225.164,172.31.0.2,53,37925,0.042849
1268,173.27.225.164,172.31.0.2,53,16294,0.000382
1270,173.27.225.164,172.31.0.2,53,14863,0.012697
1272,173.27.225.164,172.31.0.2,53,53547,0.000806
1274,173.27.225.164,172.31.0.2,53,25529,0.042899
1276,173.27.225.164,172.31.0.2,53,63174,0.001408
1278,173.27.225.164,172.31.0.2,53,12913,0.034085
1280,173.27.225.164,172.31.0.2,53,60851,0.000329
1282,173.27.225.164,172.31.0.2,53,31114,0.037599
1284,173.27.225.164,172.31.0.2,53,42816,0.021275
1286,173.27.225.164,172.31.0.2,53,13881,0.000426
1288,173.27.225.164,172.31.0.2,53,18483,0.000248
1292,173.27.225.164,172.31.0.2,53,24171,0.021964
1293,173.27.225.164,172.31.0.2,53,23780,0.100699
1294,173.27.225.164,172.31.0.2,53,34279,0.133549
1296,173.27.225.164,172.31.0.2,53,28784,0.000276
1299,173.27.225.164,172.31.0.2,53,64544,0.031443
1300,173.27.225.164,172.31.0.2,53,13524,0.105702
1302,173.27.225.164,172.31.0.2,53,55435,0.000262
1305,173.27.225.164,172.31.0.2,53,21231,0.000795
1306,173.27.225.164,172.31.0.2,53,42767,0.000907
1308,173.27.225.164,172.31.0.2,53,58797,0.000363
1310,173.27.225.164,172.31.0.2,53,15653,0.00088
1313,173.27.225.164,172.31.0.2,53,22929,0.002781
1314,173.27.225.164,172.31.0.2,53,4107,0.002968
1316,173.27.225.164,172.31.0.2,53,51895,0.002752
1318,173.27.225.164,172.31.0.2,53,13566,0.059036
1320,173.27.225.164,172.31.0.2,53,5186,0.022025
1322,173.27.225.164,172.31.0.2,53,54592,0.055003
1324,173.27.225.164,172.31.0.2,53,56542,0.000326
1326,173.27.225.164,172.31.0.2,53,44545,0.087641
1328,173.27.225.164,172.31.0.2,53,37493,0.022224
1330,173.27.225.164,172.31.0.2,53,56470,0.198201
1332,173.27.225.164,172.31.0.2,53,18455,0.021996
1334,173.27.225.164,172.31.0.2,53,28351,0.204151
1336,173.27.225.164,172.31.0.2,53,58597,0.022331
1338,173.27.225.164,172.31.0.2,53,22495,0.00283
1340,173.27.225.164,172.31.0.2,53,37506,0.000469
1342,173.27.225.164,172.31.0.2,53,50890,0.000359
1344,173.27.225.164,172.31.0.2,53,33317,0.085479
1346,173.27.225.164,172.31.0.2,53,25369,0.021819
1348,173.27.225.164,172.31.0.2,53,33173,0.026157
1350,173.27.225.164,172.31.0.2,53,62022,0.013187
1352,173.27.225.164,172.31.0.2,53,42365,0.001314
1354,173.27.225.164,172.31.0.2,53,62050,0.000851
1356,173.27.225.164,172.31.0.2,53,44707,0.076268
1358,173.27.225.164,172.31.0.2,53,20151,0.03297
1360,173.27.225.164,172.31.0.2,53,30098,0.000758
1362,173.27.225.164,172.31.0.2,53,60907,0.000323
1364,173.27.225.164,172.31.0.2,53,20940,0.000357
1366,173.27.225.164,172.31.0.2,53,17091,0.000313
1368,173.27.225.164,172.31.0.2,53,32935,0.000323
1371,173.27.225.164,172.31.0.2,53,11281,0.002178
1372,173.27.225.164,172.31.0.2,53,13475,0.002297
1376,173.27.225.164,172.31.0.2,53,58188,0.000369
1377,173.27.225.164,172.31.0.2,53,24484,0.000282
1378,173.27.225.164,172.31.0.2,53,43392,0.000252
1381,173.27.225.164,172.31.0.2,53,53714,0.000337
1382,173.27.225.164,172.31.0.2,53,48019,0.000707
1385,173.27.225.164,172.31.0.2,53,24935,0.000409
1386,173.27.225.164,172.31.0.2,53,62330,0.000347
1388,173.27.225.164,172.31.0.2,53,8827,0.002151
1390,173.27.225.164,172.31.0.2,53,36116,0.000406
1392,173.27.225.164,172.31.0.2,53,15177,0.000374
1394,173.27.225.164,172.31.0.2,53,48682,0.001192
1396,173.27.225.164,172.31.0.2,53,8790,0.025225
1398,173.27.225.164,172.31.0.2,53,4972,0.002484
1400,173.27.225.164,172.31.0.2,53,48939,0.000343
1402,173.27.225.164,172.31.0.2,53,38257,0.000284
1404,173.27.225.164,172.31.0.2,53,52866,0.002541
1406,173.27.225.164,172.31.0.2,53,32859,0.000362
1408,173.27.225.164,172.31.0.2,53,46532,0.01784
1410,173.27.225.164,172.31.0.2,53,39779,0.000338
1412,173.27.225.164,172.31.0.2,53,28175,0.040669
1414,173.27.225.164,172.31.0.2,53,25984,0.102267
1416,173.27.225.164,172.31.0.2,53,6708,0.000832
1418,173.27.225.164,172.31.0.2,53,30659,0.082177
1420,173.27.225.164,172.31.0.2,53,36664,0.001295
1422,173.27.225.164,172.31.0.2,53,64348,0.00229
1424,173.27.225.164,172.31.0.2,53,45051,0.000951
1427,173.27.225.164,172.31.0.2,53,45836,0.001561
1428,173.27.225.164,172.31.0.2,53,7037,0.005552
1430,173.27.225.164,172.31.0.2,53,57596,0.002326
1432,173.27.225.164,172.31.0.2,53,60282,0.000914
1434,173.27.225.164,172.31.0.2,53,63449,0.000823
1436,173.27.225.164,172.31.0.2,53,34817,0.000922
1438,173.27.225.164,172.31.0.2,53,64585,0.006193
1440,173.27.225.164,172.31.0.2,53,53125,0.013039
1442,173.27.225.164,172.31.0.2,53,40327,0.000328
1444,173.27.225.164,172.31.0.2,53,64094,0.001426
1446,173.27.225.164,172.31.0.2,53,16826,0.000802
1448,173.27.225.164,172.31.0.2,53,4826,0.002529
1450,173.27.225.164,172.31.0.2,53,58459,0.000953
1452,173.27.225.164,172.31.0.2,53,28329,0.000957
1454,173.27.225.164,172.31.0.2,53,18465,0.001635
1456,173.27.225.164,172.31.0.2,53,10062,0.000366
1458,173.27.225.164,172.31.0.2,53,63239,0.00304
1460,173.27.225.164,172.31.0.2,53,47382,0.003687
1462,173.27.225.164,172.31.0.2,53,53340,0.000338
1464,173.27.225.164,172.31.0.2,53,12709,0.021776
1467,173.27.225.164,172.31.0.2,53,54365,0.001379
1468,173.27.225.164,172.31.0.2,53,35521,0.015549
1470,173.27.225.164,172.31.0.2,53,4589,0.000941
1472,173.27.225.164,172.31.0.2,53,35378,0.000913
1474,173.27.225.164,172.31.0.2,53,24283,0.000378
1476,173.27.225.164,172.31.0.2,53,5191,0.000248
1478,173.27.225.164,172.31.0.2,53,64359,0.000319
1480,173.27.225.164,172.31.0.2,53,41160,0.000419
1482,173.27.225.164,172.31.0.2,53,15681,0.022333
1484,173.27.225.164,172.31.0.2,53,4319,0.080879
1486,173.27.225.164,172.31.0.2,53,35206,0.018954
1488,173.27.225.164,172.31.0.2,53,49544,0.002652
1490,173.27.225.164,172.31.0.2,53,45989,0.013124
1492,173.27.225.164,172.31.0.2,53,16980,0.077875
1494,173.27.225.164,172.31.0.2,53,7227,0.002786
1496,173.27.225.164,172.31.0.2,53,3261,0.0125
1498,173.27.225.164,172.31.0.2,53,24618,0.00253
1500,173.27.225.164,172.31.0.2,53,39369,0.00237
1502,173.27.225.164,172.31.0.2,53,47702,0.019573
1504,173.27.225.164,172.31.0.2,53,29785,0.001077
1506,173.27.225.164,172.31.0.2,53,37059,0.022784
1508,173.27.225.164,172.31.0.2,53,22583,0.001968
1510,173.27.225.164,172.31.0.2,53,11843,0.00027
1512,173.27.225.164,172.31.0.2,53,21197,0.002258
1514,173.27.225.164,172.31.0.2,53,5408,0.004904
1516,173.27.225.164,172.31.0.2,53,7796,0.002223
1518,173.27.225.164,172.31.0.2,53,41773,0.00108
1520,173.27.225.164,172.31.0.2,53,54815,0.00077
1522,173.27.225.164,172.31.0.2,53,8760,0.0024
1524,173.27.225.164,172.31.0.2,53,15972,0.000929
1526,173.27.225.164,172.31.0.2,53,35439,0.001151
1528,173.27.225.164,172.31.0.2,53,53749,0.000302
1530,173.27.225.164,172.31.0.2,53,13015,0.000345
1532,173.27.225.164,172.31.0.2,53,57195,0.000836
1534,173.27.225.164,172.31.0.2,53,2742,0.013266
1536,173.27.225.164,172.31.0.2,53,1671,0.022916
1538,173.27.225.164,172.31.0.2,53,14508,0.148748
1540,173.27.225.164,172.31.0.2,53,34511,0.033183
1542,173.27.225.164,172.31.0.2,53,12279,0.00265
1544,173.27.225.164,172.31.0.2,53,3937,0.000424
1547,173.27.225.164,172.31.0.2,53,43263,0.000377
1548,173.27.225.164,172.31.0.2,53,43482,0.076459
1550,173.27.225.164,172.31.0.2,53,15298,0.00032
1553,173.27.225.164,172.31.0.2,53,64512,0.022065
1554,173.27.225.164,172.31.0.2,53,48908,0.069897
1556,173.27.225.164,172.31.0.2,53,8002,0.033709
1558,173.27.225.164,172.31.0.2,53,12071,0.093107
1560,173.27.225.164,172.31.0.2,53,40620,0.033292
1562,173.27.225.164,172.31.0.2,53,6420,0.000407
1564,173.27.225.164,172.31.0.2,53,33039,0.000358
1570,173.27.225.164,172.31.0.2,53,41556,0.063598
1571,173.27.225.164,172.31.0.2,53,46360,0.08276
1572,173.27.225.164,172.31.0.2,53,58971,0.08605
1573,173.27.225.164,172.31.0.2,53,37312,0.078741
1574,173.27.225.164,172.31.0.2,53,45729,0.134104
1578,173.27.225.164,172.31.0.2,53,48307,0.021764
1579,173.27.225.164,172.31.0.2,53,16835,0.022396
1581,173.27.225.164,172.31.0.2,53,22723,0.000228
1582,173.27.225.164,172.31.0.2,53,48235,0.021796
1584,173.27.225.164,172.31.0.2,53,32461,0.034377
1586,173.27.225.164,172.31.0.2,53,18434,0.108811
1588,173.27.225.164,172.31.0.2,53,54051,0.033883
1590,173.27.225.164,172.31.0.2,53,17901,0.021386
1592,173.27.225.164,172.31.0.2,53,26208,0.000391
1594,173.27.225.164,172.31.0.2,53,18468,0.012315
1596,173.27.225.164,172.31.0.2,53,10328,0.013107
1598,173.27.225.164,172.31.0.2,53,21634,0.013226
1600,173.27.225.164,172.31.0.2,53,60712,0.021243
1602,173.27.225.164,172.31.0.2,53,26989,0.00042
1604,173.27.225.164,172.31.0.2,53,11285,0.000376
1606,173.27.225.164,172.31.0.2,53,36332,0.00039
1609,173.27.225.164,172.31.0.2,53,23394,0.00059
1610,173.27.225.164,172.31.0.2,53,7257,0.003435
1612,173.27.225.164,172.31.0.2,53,10416,0.000344
1614,173.27.225.164,172.31.0.2,53,61941,0.000833
1616,173.27.225.164,172.31.0.2,53,62721,0.021908
1618,173.27.225.164,172.31.0.2,53,57311,0.000294
1620,173.27.225.164,172.31.0.2,53,2882,0.028585
1622,173.27.225.164,172.31.0.2,53,32426,0.00028
1624,173.27.225.164,172.31.0.2,53,47198,0.002357
1626,173.27.225.164,172.31.0.2,53,23279,0.01337
1628,173.27.225.164,172.31.0.2,53,46664,0.000361
1630,173.27.225.164,172.31.0.2,53,43599,0.000768
1633,173.27.225.164,172.31.0.2,53,56137,0.000337
1634,173.27.225.164,172.31.0.2,53,19228,0.012268
1636,173.27.225.164,172.31.0.2,53,43476,0.000293
1638,173.27.225.164,172.31.0.2,53,51570,0.023887
1640,173.27.225.164,172.31.0.2,53,38241,0.00078
1642,173.27.225.164,172.31.0.2,53,49868,0.02183
1644,173.27.225.164,172.31.0.2,53,46313,0.000298
1646,173.27.225.164,172.31.0.2,53,12647,0.000309
1648,173.27.225.164,172.31.0.2,53,25636,0.123026
1650,173.27.225.164,172.31.0.2,53,16875,0.022183
1652,173.27.225.164,172.31.0.2,53,27340,0.00031
1656,173.27.225.164,172.31.0.2,53,55634,0.000219
1657,173.27.225.164,172.31.0.2,53,3448,0.000416
1658,173.27.225.164,172.31.0.2,53,35635,0.000229
1660,173.27.225.164,172.31.0.2,53,22726,0.000345
1662,173.27.225.164,172.31.0.2,53,19826,0.002504
1665,173.27.225.164,172.31.0.2,53,6714,0.002387
1666,173.27.225.164,172.31.0.2,53,29117,0.002794
1668,173.27.225.164,172.31.0.2,53,10990,0.000273
1670,173.27.225.164,172.31.0.2,53,45027,0.000397
1673,173.27.225.164,172.31.0.2,53,48701,0.000295
1674,173.27.225.164,172.31.0.2,53,46340,0.091438
1676,173.27.225.164,172.31.0.2,53,14637,0.000293
1678,173.27.225.164,172.31.0.2,53,34300,0.022259
1680,173.27.225.164,172.31.0.2,53,45203,0.000356
1683,173.27.225.164,172.31.0.2,53,36882,0.021767
1684,173.27.225.164,172.31.0.2,53,1822,0.161496
1686,173.27.225.164,172.31.0.2,53,8582,0.000277
1688,173.27.225.164,172.31.0.2,53,22821,0.000323
1690,173.27.225.164,172.31.0.2,53,15647,0.000337
1692,173.27.225.164,172.31.0.2,53,57922,0.000269
1694,173.27.225.164,172.31.0.2,53,43693,0.000333
1696,173.27.225.164,172.31.0.2,53,36094,0.065978
1698,173.27.225.164,172.31.0.2,53,26470,0.021682
1700,173.27.225.164,172.31.0.2,53,9974,0.000325
1702,173.27.225.164,172.31.0.2,53,51253,0.00206
1704,173.27.225.164,172.31.0.2,53,46748,0.15533
1706,173.27.225.164,172.31.0.2,53,16567,0.000269
1708,173.27.225.164,172.31.0.2,53,61458,0.02102
1710,173.27.225.164,172.31.0.2,53,3864,0.000405
1712,173.27.225.164,172.31.0.2,53,17157,0.167602
1714,173.27.225.164,172.31.0.2,53,42216,0.03011
1716,173.27.225.164,172.31.0.2,53,56278,0.000378
1718,173.27.225.164,172.31.0.2,53,14607,0.000354
1721,173.27.225.164,172.31.0.2,53,50678,0.002568
1722,173.27.225.164,172.31.0.2,53,21358,0.002668
1724,173.27.225.164,172.31.0.2,53,1538,0.002482
1726,173.27.225.164,172.31.0.2,53,26072,0.00123
1728,173.27.225.164,172.31.0.2,53,36007,0.000937
1730,173.27.225.164,172.31.0.2,53,56239,0.000391
1732,173.27.225.164,172.31.0.2,53,57370,0.000439
1734,173.27.225.164,172.31.0.2,53,12294,0.00093
1736,173.27.225.164,172.31.0.2,53,1931,0.000458
1738,173.27.225.164,172.31.0.2,53,39434,0.002881
1740,173.27.225.164,172.31.0.2,53,52398,0.000991
1742,173.27.225.164,172.31.0.2,53,51394,0.000819
1744,173.27.225.164,172.31.0.2,53,38531,0.000369
1746,173.27.225.164,172.31.0.2,53,51758,0.000322
1748,173.27.225.164,172.31.0.2,53,36736,0.000397
1750,173.27.225.164,172.31.0.2,53,64319,0.00034
1752,173.27.225.164,172.31.0.2,53,9399,0.000412
1754,173.27.225.164,172.31.0.2,53,9465,0.000328
1756,173.27.225.164,172.31.0.2,53,37114,0.000282
1758,173.27.225.164,172.31.0.2,53,9667,0.00039
1760,173.27.225.164,172.31.0.2,53,1531,0.000331
1762,173.27.225.164,172.31.0.2,53,24554,0.000401
1764,173.27.225.164,172.31.0.2,53,38792,0.055056
1766,173.27.225.164,172.31.0.2,53,4127,0.022902
1768,173.27.225.164,172.31.0.2,53,39946,0.068473
1770,173.27.225.164,172.31.0.2,53,58400,0.000324
1772,173.27.225.164,172.31.0.2,53,6382,0.021977
1774,173.27.225.164,172.31.0.2,53,53696,0.000342
1776,173.27.225.164,172.31.0.2,53,22224,0.056535
1778,173.27.225.164,172.31.0.2,53,13433,0.022138
1780,173.27.225.164,172.31.0.2,53,14960,0.000358
1782,173.27.225.164,172.31.0.2,53,14960,0.000244
1784,172.31.0.2~173.27.225.164,173.27.225.164~172.31.0.2,53,14960,0.20732
1785,173.27.225.164,172.31.0.2,53,12931,0.000334
1787,173.27.225.164,172.31.0.2,53,1818,0.000344
1789,173.27.225.164,172.31.0.2,53,35803,0.000326
1791,173.27.225.164,172.31.0.2,53,33044,0.000329
1793,173.27.225.164,172.31.0.2,53,47122,0.000359
1795,173.27.225.164,172.31.0.2,53,64918,0.000393
1797,173.27.225.164,172.31.0.2,53,30183,0.000307
1799,173.27.225.164,172.31.0.2,53,15780,0.000449
1801,173.27.225.164,172.31.0.2,53,26703,0.000957
1803,173.27.225.164,172.31.0.2,53,62096,0.00116
1805,173.27.225.164,172.31.0.2,53,34201,0.000333
1807,173.27.225.164,172.31.0.2,53,27868,0.000891
1809,173.27.225.164,172.31.0.2,53,26473,0.000302
1811,173.27.225.164,172.31.0.2,53,14038,0.000939
1813,173.27.225.164,172.31.0.2,53,33256,0.000809
1815,173.27.225.164,172.31.0.2,53,52895,0.0009
1817,173.27.225.164,172.31.0.2,53,56002,0.000917
1819,173.27.225.164,172.31.0.2,53,48466,0.003512
1821,173.27.225.164,172.31.0.2,53,16249,0.000685
1823,173.27.225.164,172.31.0.2,53,44238,0.000333
1825,173.27.225.164,172.31.0.2,53,6274,0.000381
1828,173.27.225.164,172.31.0.2,53,33713,0.132486
1829,173.27.225.164,172.31.0.2,53,18885,0.124072
1832,173.27.225.164,172.31.0.2,53,56540,0.002096
1833,173.27.225.164,172.31.0.2,53,27865,0.013421
1835,173.27.225.164,172.31.0.2,53,64637,0.000944
1837,173.27.225.164,172.31.0.2,53,16411,0.000753
1839,173.27.225.164,172.31.0.2,53,19477,0.000393
1841,173.27.225.164,172.31.0.2,53,42356,0.000391
1843,173.27.225.164,172.31.0.2,53,37992,0.000404
1845,173.27.225.164,172.31.0.2,53,31783,0.000486
1847,173.27.225.164,172.31.0.2,53,31975,0.000377
1849,173.27.225.164,172.31.0.2,53,38800,0.002528
1851,173.27.225.164,172.31.0.2,53,2823,0.000335
1853,173.27.225.164,172.31.0.2,53,36262,0.000842
1855,173.27.225.164,172.31.0.2,53,15505,0.000405
1857,173.27.225.164,172.31.0.2,53,39212,0.021218
1859,173.27.225.164,172.31.0.2,53,43982,0.000396
1861,173.27.225.164,172.31.0.2,53,37039,0.000358
1864,173.27.225.164,172.31.0.2,53,12336,0.000611
1865,173.27.225.164,172.31.0.2,53,58013,0.074983
1868,173.27.225.164,172.31.0.2,53,22432,0.000296
1869,173.27.225.164,172.31.0.2,53,1189,0.021852
1871,173.27.225.164,172.31.0.2,53,9600,0.000264
1874,173.27.225.164,172.31.0.2,53,6707,0.000405
1875,173.27.225.164,172.31.0.2,53,4238,0.120875
1877,173.27.225.164,172.31.0.2,53,30736,0.000375
1881,173.27.225.164,172.31.0.2,53,58801,0.000367
1882,173.27.225.164,172.31.0.2,53,4238,0.000275
1883,173.27.225.164,172.31.0.2,53,6707,0.000265
1887,173.27.225.164,172.31.0.2,53,34191,0.000309
