,ip.dst,ip.src,udp.srcport,udp.dstport,dns.time
130804,173.27.225.118,172.31.0.2,53.0,1110.0,0.000965
130806,173.27.225.118,172.31.0.2,53.0,5416.0,0.119055
130808,173.27.225.118,172.31.0.2,53.0,38082.0,0.002592
130811,173.27.225.118,172.31.0.2,53.0,47081.0,0.002631
130812,173.27.225.118,172.31.0.2,53.0,4721.0,0.002627
130814,173.27.225.118,172.31.0.2,53.0,7373.0,0.002494
130816,173.27.225.118,172.31.0.2,53.0,6122.0,0.045404
130818,173.27.225.118,172.31.0.2,53.0,36561.0,0.002407
130820,173.27.225.118,172.31.0.2,53.0,11963.0,0.000418
130822,173.27.225.118,172.31.0.2,53.0,6848.0,0.000434
130824,173.27.225.118,172.31.0.2,53.0,10326.0,0.000386
130826,173.27.225.118,172.31.0.2,53.0,9446.0,0.036034
130828,173.27.225.118,172.31.0.2,53.0,33123.0,0.000366
130830,173.27.225.118,172.31.0.2,53.0,50421.0,0.000431
130832,173.27.225.118,172.31.0.2,53.0,51491.0,0.07685
130834,173.27.225.118,172.31.0.2,53.0,27500.0,0.000389
130836,173.27.225.118,172.31.0.2,53.0,40687.0,0.000903
130838,173.27.225.118,172.31.0.2,53.0,45053.0,0.000417
130840,173.27.225.118,172.31.0.2,53.0,15086.0,0.000398
130842,173.27.225.118,172.31.0.2,53.0,23102.0,0.002277
130844,173.27.225.118,172.31.0.2,53.0,40476.0,0.000397
130846,173.27.225.118,172.31.0.2,53.0,21580.0,0.002405
130848,173.27.225.118,172.31.0.2,53.0,4890.0,0.020361
130850,173.27.225.118,172.31.0.2,53.0,17421.0,0.000335
130852,173.27.225.118,172.31.0.2,53.0,56461.0,0.000373
130854,173.27.225.118,172.31.0.2,53.0,18795.0,0.000244
130856,173.27.225.118,172.31.0.2,53.0,4524.0,0.000308
130860,173.27.225.118,172.31.0.2,53.0,64386.0,0.000242
130861,173.27.225.118,172.31.0.2,53.0,5251.0,0.00021
130862,173.27.225.118,172.31.0.2,53.0,61473.0,0.001399
130864,173.27.225.118,172.31.0.2,53.0,10938.0,0.002538
130866,173.27.225.118,172.31.0.2,53.0,35217.0,0.000366
130868,173.27.225.118,172.31.0.2,53.0,29695.0,0.091043
130872,173.27.225.118,172.31.0.2,53.0,21618.0,0.00728
130873,173.27.225.118,172.31.0.2,53.0,63159.0,0.003201
130874,173.27.225.118,172.31.0.2,53.0,43818.0,0.003302
130876,173.27.225.118,172.31.0.2,53.0,19505.0,0.004054
130879,173.27.225.118,172.31.0.2,53.0,64768.0,0.017468
130880,173.27.225.118,172.31.0.2,53.0,41731.0,0.065377
130882,173.27.225.118,172.31.0.2,53.0,24894.0,0.000381
130884,173.27.225.118,172.31.0.2,53.0,63051.0,0.000377
130886,173.27.225.118,172.31.0.2,53.0,17587.0,0.099147
130888,173.27.225.118,172.31.0.2,53.0,19298.0,0.00043
130890,173.27.225.118,172.31.0.2,53.0,6941.0,0.080316
130892,173.27.225.118,172.31.0.2,53.0,60209.0,0.00369
130894,173.27.225.118,172.31.0.2,53.0,46602.0,0.000347
130896,173.27.225.118,172.31.0.2,53.0,63700.0,0.000388
130898,173.27.225.118,172.31.0.2,53.0,24637.0,0.000979
130900,173.27.225.118,172.31.0.2,53.0,15779.0,0.068516
130902,173.27.225.118,172.31.0.2,53.0,39516.0,0.000443
130904,173.27.225.118,172.31.0.2,53.0,26687.0,0.002913
130906,173.27.225.118,172.31.0.2,53.0,3033.0,0.000403
130908,173.27.225.118,172.31.0.2,53.0,33052.0,0.019093
130910,173.27.225.118,172.31.0.2,53.0,53650.0,0.000378
130913,173.27.225.118,172.31.0.2,53.0,23226.0,0.000351
130914,173.27.225.118,172.31.0.2,53.0,65463.0,0.090967
130916,173.27.225.118,172.31.0.2,53.0,37009.0,0.001331
130918,173.27.225.118,172.31.0.2,53.0,40362.0,0.000427
130920,173.27.225.118,172.31.0.2,53.0,17543.0,0.000366
130922,173.27.225.118,172.31.0.2,53.0,3280.0,0.00215
130924,173.27.225.118,172.31.0.2,53.0,61793.0,0.000409
130926,173.27.225.118,172.31.0.2,53.0,61532.0,0.015997
130928,173.27.225.118,172.31.0.2,53.0,15081.0,0.000401
130930,173.27.225.118,172.31.0.2,53.0,56160.0,0.000332
130932,173.27.225.118,172.31.0.2,53.0,45991.0,0.001052
130934,173.27.225.118,172.31.0.2,53.0,16372.0,0.000416
130936,173.27.225.118,172.31.0.2,53.0,41794.0,0.003822
130938,173.27.225.118,172.31.0.2,53.0,46062.0,0.000323
130940,173.27.225.118,172.31.0.2,53.0,65185.0,0.000336
130942,173.27.225.118,172.31.0.2,53.0,56716.0,0.000428
130944,173.27.225.118,172.31.0.2,53.0,49512.0,0.018345
130947,173.27.225.118,172.31.0.2,53.0,19394.0,0.000837
130948,173.27.225.118,172.31.0.2,53.0,6739.0,0.045585
130950,173.27.225.118,172.31.0.2,53.0,5514.0,0.000827
130952,173.27.225.118,172.31.0.2,53.0,29850.0,0.00046
130954,173.27.225.118,172.31.0.2,53.0,18321.0,0.000969
130956,173.27.225.118,172.31.0.2,53.0,37480.0,0.020063
130958,173.27.225.118,172.31.0.2,53.0,22977.0,0.002411
130960,173.27.225.118,172.31.0.2,53.0,22339.0,0.000355
130962,173.27.225.118,172.31.0.2,53.0,3688.0,0.101593
130964,173.27.225.118,172.31.0.2,53.0,65273.0,0.000398
130966,173.27.225.118,172.31.0.2,53.0,26434.0,0.000452
130968,173.27.225.118,172.31.0.2,53.0,1284.0,0.000319
130970,173.27.225.118,172.31.0.2,53.0,52109.0,0.017846
130972,173.27.225.118,172.31.0.2,53.0,23768.0,0.00033
130974,173.27.225.118,172.31.0.2,53.0,59999.0,0.093226
130976,173.27.225.118,172.31.0.2,53.0,45941.0,0.000339
130978,173.27.225.118,172.31.0.2,53.0,45216.0,0.000393
130980,173.27.225.118,172.31.0.2,53.0,34991.0,0.000342
130982,173.27.225.118,172.31.0.2,53.0,32504.0,0.000278
130984,173.27.225.118,172.31.0.2,53.0,45816.0,0.120627
130986,173.27.225.118,172.31.0.2,53.0,27149.0,0.028684
130988,173.27.225.118,172.31.0.2,53.0,38506.0,0.000423
130990,173.27.225.118,172.31.0.2,53.0,60490.0,0.000492
130992,173.27.225.118,172.31.0.2,53.0,37612.0,0.000413
130994,173.27.225.118,172.31.0.2,53.0,9614.0,0.000408
130997,173.27.225.118,172.31.0.2,53.0,38094.0,0.000339
130998,173.27.225.118,172.31.0.2,53.0,20012.0,0.00092
131000,173.27.225.118,172.31.0.2,53.0,61389.0,0.000327
131002,173.27.225.118,172.31.0.2,53.0,20091.0,0.000706
131004,173.27.225.118,172.31.0.2,53.0,50673.0,0.000342
131006,173.27.225.118,172.31.0.2,53.0,27634.0,0.000283
131008,173.27.225.118,172.31.0.2,53.0,45726.0,0.077502
131010,173.27.225.118,172.31.0.2,53.0,51956.0,0.076174
131012,173.27.225.118,172.31.0.2,53.0,64598.0,0.021321
131014,173.27.225.118,172.31.0.2,53.0,10541.0,0.000348
131016,173.27.225.118,172.31.0.2,53.0,15959.0,0.000406
131018,173.27.225.118,172.31.0.2,53.0,2285.0,0.000304
131020,173.27.225.118,172.31.0.2,53.0,27644.0,0.000307
131022,173.27.225.118,172.31.0.2,53.0,3650.0,0.014337
131024,173.27.225.118,172.31.0.2,53.0,10048.0,0.000324
131026,173.27.225.118,172.31.0.2,53.0,52728.0,0.00103
131029,173.27.225.118,172.31.0.2,53.0,57646.0,0.000271
131030,173.27.225.118,172.31.0.2,53.0,59945.0,0.100002
131032,173.27.225.118,172.31.0.2,53.0,15555.0,0.004421
131034,173.27.225.118,172.31.0.2,53.0,48379.0,0.000402
131036,173.27.225.118,172.31.0.2,53.0,44541.0,0.002527
131038,173.27.225.118,172.31.0.2,53.0,58012.0,0.000252
131040,173.27.225.118,172.31.0.2,53.0,43706.0,0.0004
131042,173.27.225.118,172.31.0.2,53.0,41738.0,0.018019
131044,173.27.225.118,172.31.0.2,53.0,55612.0,0.001
131046,173.27.225.118,172.31.0.2,53.0,55780.0,0.000404
131048,173.27.225.118,172.31.0.2,53.0,41389.0,0.000418
131050,173.27.225.118,172.31.0.2,53.0,50658.0,0.000789
131052,173.27.225.118,172.31.0.2,53.0,43920.0,0.000407
131056,173.27.225.118,172.31.0.2,53.0,40312.0,0.000231
131057,173.27.225.118,172.31.0.2,53.0,46156.0,0.000207
131058,173.27.225.118,172.31.0.2,53.0,56838.0,0.000874
131060,173.27.225.118,172.31.0.2,53.0,34884.0,0.001016
131062,173.27.225.118,172.31.0.2,53.0,1142.0,0.000402
131064,173.27.225.118,172.31.0.2,53.0,12089.0,0.000311
131066,173.27.225.118,172.31.0.2,53.0,30588.0,0.00035
131068,173.27.225.118,172.31.0.2,53.0,6355.0,0.002927
131070,173.27.225.118,172.31.0.2,53.0,44263.0,0.000927
131072,173.27.225.118,172.31.0.2,53.0,11548.0,0.000383
131074,173.27.225.118,172.31.0.2,53.0,49644.0,0.127913
131076,173.27.225.118,172.31.0.2,53.0,36359.0,0.055183
131079,173.27.225.118,172.31.0.2,53.0,7741.0,0.018673
131081,173.27.225.118,172.31.0.2,53.0,1854.0,0.000389
131082,173.27.225.118,172.31.0.2,53.0,14098.0,0.118878
131084,173.27.225.118,172.31.0.2,53.0,38615.0,0.000949
131087,173.27.225.118,172.31.0.2,53.0,24066.0,0.000396
131088,173.27.225.118,172.31.0.2,53.0,49990.0,0.020327
131090,173.27.225.118,172.31.0.2,53.0,38846.0,0.000361
131092,173.27.225.118,172.31.0.2,53.0,46562.0,0.11473
131095,173.27.225.118,172.31.0.2,53.0,58947.0,0.018779
131096,173.27.225.118,172.31.0.2,53.0,25106.0,0.057606
131098,173.27.225.118,172.31.0.2,53.0,16029.0,0.00257
131101,173.27.225.118,172.31.0.2,53.0,9779.0,0.00043
131102,173.27.225.118,172.31.0.2,53.0,55716.0,0.109307
131104,173.27.225.118,172.31.0.2,53.0,30967.0,0.000352
131106,173.27.225.118,172.31.0.2,53.0,27953.0,0.000376
131108,173.27.225.118,172.31.0.2,53.0,55043.0,0.000899
131112,173.27.225.118,172.31.0.2,53.0,15862.0,0.000448
131113,173.27.225.118,172.31.0.2,53.0,28438.0,0.00112
131114,173.27.225.118,172.31.0.2,53.0,43842.0,0.001222
131116,173.27.225.118,172.31.0.2,53.0,54895.0,0.000386
131118,173.27.225.118,172.31.0.2,53.0,9685.0,0.000368
131120,173.27.225.118,172.31.0.2,53.0,38431.0,0.066249
131122,173.27.225.118,172.31.0.2,53.0,62453.0,0.035541
131124,173.27.225.118,172.31.0.2,53.0,25018.0,0.04727
131126,173.27.225.118,172.31.0.2,53.0,24249.0,0.119258
131128,173.27.225.118,172.31.0.2,53.0,54814.0,0.034411
131130,173.27.225.118,172.31.0.2,53.0,31290.0,0.000419
131132,173.27.225.118,172.31.0.2,53.0,59533.0,0.000361
131134,173.27.225.118,172.31.0.2,53.0,57126.0,0.013737
131136,173.27.225.118,172.31.0.2,53.0,8622.0,0.012262
131138,173.27.225.118,172.31.0.2,53.0,16404.0,0.000373
131142,173.27.225.118,172.31.0.2,53.0,57039.0,0.000326
131143,173.27.225.118,172.31.0.2,53.0,29932.0,0.00027
131144,173.27.225.118,172.31.0.2,53.0,60851.0,0.000243
131146,173.27.225.118,172.31.0.2,53.0,16999.0,0.000279
131148,173.27.225.118,172.31.0.2,53.0,10810.0,0.054358
131150,173.27.225.118,172.31.0.2,53.0,56937.0,0.012079
131152,173.27.225.118,172.31.0.2,53.0,18110.0,0.00295
131155,173.27.225.118,172.31.0.2,53.0,50707.0,0.002569
131156,173.27.225.118,172.31.0.2,53.0,10692.0,0.002664
131158,173.27.225.118,172.31.0.2,53.0,20872.0,0.000361
131160,173.27.225.118,172.31.0.2,53.0,10644.0,0.000402
131162,173.27.225.118,172.31.0.2,53.0,54175.0,0.013344
131164,173.27.225.118,172.31.0.2,53.0,17058.0,0.000985
131167,173.27.225.118,172.31.0.2,53.0,40609.0,0.000971
131168,173.27.225.118,172.31.0.2,53.0,25947.0,0.093894
131170,173.27.225.118,172.31.0.2,53.0,17598.0,0.000327
131172,173.27.225.118,172.31.0.2,53.0,38367.0,0.000426
131174,173.27.225.118,172.31.0.2,53.0,31610.0,0.001498
131177,173.27.225.118,172.31.0.2,53.0,59070.0,0.000265
131178,173.27.225.118,172.31.0.2,53.0,6267.0,0.100539
131180,173.27.225.118,172.31.0.2,53.0,63509.0,0.000353
131182,173.27.225.118,172.31.0.2,53.0,50698.0,0.000317
131184,173.27.225.118,172.31.0.2,53.0,59812.0,0.000323
131186,173.27.225.118,172.31.0.2,53.0,8818.0,0.0024
131188,173.27.225.118,172.31.0.2,53.0,25243.0,0.030439
131190,173.27.225.118,172.31.0.2,53.0,45743.0,0.000337
131192,173.27.225.118,172.31.0.2,53.0,31107.0,0.000271
131194,173.27.225.118,172.31.0.2,53.0,27648.0,0.000382
131196,173.27.225.118,172.31.0.2,53.0,33850.0,0.000311
131198,173.27.225.118,172.31.0.2,53.0,45842.0,0.017287
131200,173.27.225.118,172.31.0.2,53.0,49061.0,0.000339
131202,173.27.225.118,172.31.0.2,53.0,1057.0,0.002757
131204,173.27.225.118,172.31.0.2,53.0,7348.0,0.002329
131206,173.27.225.118,172.31.0.2,53.0,44946.0,0.000262
131208,173.27.225.118,172.31.0.2,53.0,7908.0,0.000399
131210,173.27.225.118,172.31.0.2,53.0,16883.0,0.000338
131212,173.27.225.118,172.31.0.2,53.0,5516.0,0.00032
131214,173.27.225.118,172.31.0.2,53.0,44225.0,0.000405
131216,173.27.225.118,172.31.0.2,53.0,20039.0,0.000363
131218,173.27.225.118,172.31.0.2,53.0,11759.0,0.028682
131220,173.27.225.118,172.31.0.2,53.0,12305.0,0.000773
131222,173.27.225.118,172.31.0.2,53.0,55649.0,0.000459
131224,173.27.225.118,172.31.0.2,53.0,45303.0,0.000471
131226,173.27.225.118,172.31.0.2,53.0,10288.0,0.000409
131228,173.27.225.118,172.31.0.2,53.0,5652.0,0.000335
131230,173.27.225.118,172.31.0.2,53.0,31197.0,0.000368
131232,173.27.225.118,172.31.0.2,53.0,54047.0,0.000957
131234,173.27.225.118,172.31.0.2,53.0,63923.0,0.054041
131236,173.27.225.118,172.31.0.2,53.0,3408.0,0.000393
131238,173.27.225.118,172.31.0.2,53.0,28260.0,0.047022
131240,173.27.225.118,172.31.0.2,53.0,16972.0,0.002843
131242,173.27.225.118,172.31.0.2,53.0,3763.0,0.051014
131244,173.27.225.118,172.31.0.2,53.0,18463.0,0.022127
131246,173.27.225.118,172.31.0.2,53.0,14570.0,0.000409
131248,173.27.225.118,172.31.0.2,53.0,58853.0,0.000372
131251,173.27.225.118,172.31.0.2,53.0,35502.0,0.000401
131252,173.27.225.118,172.31.0.2,53.0,21089.0,0.017436
131254,173.27.225.118,172.31.0.2,53.0,4235.0,0.017859
131256,173.27.225.118,172.31.0.2,53.0,63875.0,0.000358
131258,173.27.225.118,172.31.0.2,53.0,26267.0,0.000357
131262,173.27.225.118,172.31.0.2,53.0,40197.0,0.002728
131263,173.27.225.118,172.31.0.2,53.0,33745.0,0.002661
131264,173.27.225.118,172.31.0.2,53.0,39535.0,0.032437
131266,173.27.225.118,172.31.0.2,53.0,14067.0,0.000325
131268,173.27.225.118,172.31.0.2,53.0,29338.0,0.002893
131270,173.27.225.118,172.31.0.2,53.0,1982.0,0.000423
131272,173.27.225.118,172.31.0.2,53.0,12667.0,0.021458
131274,173.27.225.118,172.31.0.2,53.0,56587.0,0.000354
131276,173.27.225.118,172.31.0.2,53.0,28974.0,0.000962
131278,173.27.225.118,172.31.0.2,53.0,50240.0,0.000339
131280,173.27.225.118,172.31.0.2,53.0,3842.0,0.00208
131282,173.27.225.118,172.31.0.2,53.0,8915.0,0.000362
131284,173.27.225.118,172.31.0.2,53.0,18015.0,0.000391
131286,173.27.225.118,172.31.0.2,53.0,8850.0,0.012474
131288,173.27.225.118,172.31.0.2,53.0,51169.0,0.002091
131290,173.27.225.118,172.31.0.2,53.0,63081.0,0.002863
131292,173.27.225.118,172.31.0.2,53.0,37859.0,0.00237
131294,173.27.225.118,172.31.0.2,53.0,49082.0,0.000278
131296,173.27.225.118,172.31.0.2,53.0,13482.0,0.037584
131298,173.27.225.118,172.31.0.2,53.0,40117.0,0.00026
131300,173.27.225.118,172.31.0.2,53.0,16448.0,0.011886
131302,173.27.225.118,172.31.0.2,53.0,29462.0,0.005077
131304,173.27.225.118,172.31.0.2,53.0,12420.0,0.008857
131306,173.27.225.118,172.31.0.2,53.0,59546.0,0.012249
131308,173.27.225.118,172.31.0.2,53.0,46092.0,0.000353
131310,173.27.225.118,172.31.0.2,53.0,32787.0,0.000397
131313,173.27.225.118,172.31.0.2,53.0,65438.0,0.002314
131314,173.27.225.118,172.31.0.2,53.0,1087.0,0.014688
131316,173.27.225.118,172.31.0.2,53.0,57754.0,0.012299
131318,173.27.225.118,172.31.0.2,53.0,47450.0,0.002872
131320,173.27.225.118,172.31.0.2,53.0,60712.0,0.020227
131322,173.27.225.118,172.31.0.2,53.0,6360.0,0.000387
131324,173.27.225.118,172.31.0.2,53.0,51153.0,0.000314
131326,173.27.225.118,172.31.0.2,53.0,28262.0,0.135162
131328,173.27.225.118,172.31.0.2,53.0,15297.0,0.000397
131330,173.27.225.118,172.31.0.2,53.0,27794.0,0.000254
131332,173.27.225.118,172.31.0.2,53.0,42452.0,0.00044
131335,173.27.225.118,172.31.0.2,53.0,49892.0,0.018148
131336,173.27.225.118,172.31.0.2,53.0,48114.0,0.044985
131338,173.27.225.118,172.31.0.2,53.0,27326.0,0.000325
131340,173.27.225.118,172.31.0.2,53.0,61604.0,0.000308
131342,173.27.225.118,172.31.0.2,53.0,36599.0,0.000477
131344,173.27.225.118,172.31.0.2,53.0,13485.0,0.000895
131346,173.27.225.118,172.31.0.2,53.0,15886.0,0.00039
131348,173.27.225.118,172.31.0.2,53.0,23455.0,0.000418
131352,173.27.225.118,172.31.0.2,53.0,55311.0,0.000313
131353,173.27.225.118,172.31.0.2,53.0,1733.0,0.000307
131354,173.27.225.118,172.31.0.2,53.0,15474.0,0.001956
131356,173.27.225.118,172.31.0.2,53.0,32981.0,0.093268
131358,173.27.225.118,172.31.0.2,53.0,35560.0,0.028145
131360,173.27.225.118,172.31.0.2,53.0,7362.0,0.000355
131362,173.27.225.118,172.31.0.2,53.0,18888.0,0.000322
131364,173.27.225.118,172.31.0.2,53.0,46978.0,0.000403
131366,173.27.225.118,172.31.0.2,53.0,45535.0,0.000277
131368,173.27.225.118,172.31.0.2,53.0,46931.0,0.000378
131370,173.27.225.118,172.31.0.2,53.0,44860.0,0.02152
131372,173.27.225.118,172.31.0.2,53.0,59216.0,0.000433
131374,173.27.225.118,172.31.0.2,53.0,11786.0,0.000351
131376,173.27.225.118,172.31.0.2,53.0,12260.0,0.000366
131378,173.27.225.118,172.31.0.2,53.0,35536.0,0.000386
131380,173.27.225.118,172.31.0.2,53.0,62914.0,0.000398
131382,173.27.225.118,172.31.0.2,53.0,16219.0,0.001071
131384,173.27.225.118,172.31.0.2,53.0,63254.0,0.000367
131387,173.27.225.118,172.31.0.2,53.0,64650.0,0.000367
131388,173.27.225.118,172.31.0.2,53.0,39031.0,0.000481
131390,173.27.225.118,172.31.0.2,53.0,20495.0,0.000346
131392,173.27.225.118,172.31.0.2,53.0,62659.0,0.00078
131394,173.27.225.118,172.31.0.2,53.0,54704.0,0.013197
131396,173.27.225.118,172.31.0.2,53.0,62912.0,0.0004
131398,173.27.225.118,172.31.0.2,53.0,40933.0,0.000299
131400,173.27.225.118,172.31.0.2,53.0,55730.0,0.021259
131403,173.27.225.118,172.31.0.2,53.0,33141.0,0.002325
131405,173.27.225.118,172.31.0.2,53.0,36776.0,0.121494
131406,173.27.225.118,172.31.0.2,53.0,56264.0,0.072215
131410,173.27.225.118,172.31.0.2,53.0,14479.0,0.013139
131411,173.27.225.118,172.31.0.2,53.0,53348.0,0.090768
131412,173.27.225.118,172.31.0.2,53.0,37959.0,0.112046
131414,173.27.225.118,172.31.0.2,53.0,22313.0,0.021485
131416,173.27.225.118,172.31.0.2,53.0,17494.0,0.000973
131418,173.27.225.118,172.31.0.2,53.0,25862.0,0.019483
131420,173.27.225.118,172.31.0.2,53.0,62505.0,0.000901
131422,173.27.225.118,172.31.0.2,53.0,6351.0,0.000379
131431,173.27.225.118,172.31.0.2,53.0,44224.0,0.019773
131432,173.27.225.118,172.31.0.2,53.0,44224.0,0.01981
131433,173.27.225.118,172.31.0.2,53.0,63002.0,0.019492
131434,173.27.225.118,172.31.0.2,53.0,63002.0,0.01953
131435,173.27.225.118,172.31.0.2,53.0,2239.0,0.118689
131436,173.27.225.118,172.31.0.2,53.0,8542.0,0.118893
131437,173.27.225.118,172.31.0.2,53.0,8542.0,0.118939
131438,173.27.225.118,172.31.0.2,53.0,2239.0,0.11885
131440,173.27.225.118,172.31.0.2,53.0,45847.0,0.012366
131442,173.27.225.118,172.31.0.2,53.0,33171.0,0.000341
131444,173.27.225.118,172.31.0.2,53.0,20078.0,0.053509
131446,173.27.225.118,172.31.0.2,53.0,47013.0,0.000366
131448,173.27.225.118,172.31.0.2,53.0,58570.0,0.058312
131450,173.27.225.118,172.31.0.2,53.0,54192.0,0.087428
131452,173.27.225.118,172.31.0.2,53.0,35177.0,0.000422
131454,173.27.225.118,172.31.0.2,53.0,23947.0,0.019096
131456,173.27.225.118,172.31.0.2,53.0,10708.0,0.000323
131458,173.27.225.118,172.31.0.2,53.0,9648.0,0.002521
131460,173.27.225.118,172.31.0.2,53.0,53248.0,0.000335
131462,173.27.225.118,172.31.0.2,53.0,44779.0,0.000217
131465,173.27.225.118,172.31.0.2,53.0,42596.0,0.000279
131466,173.27.225.118,172.31.0.2,53.0,35132.0,0.000248
131468,173.27.225.118,172.31.0.2,53.0,17854.0,0.000343
131470,173.27.225.118,172.31.0.2,53.0,1242.0,0.000346
131472,173.27.225.118,172.31.0.2,53.0,62904.0,0.00032
131474,173.27.225.118,172.31.0.2,53.0,50272.0,0.002864
131477,173.27.225.118,172.31.0.2,53.0,42278.0,0.002831
131478,173.27.225.118,172.31.0.2,53.0,30470.0,0.013613
131480,173.27.225.118,172.31.0.2,53.0,1396.0,0.021123
131482,173.27.225.118,172.31.0.2,53.0,33077.0,0.000503
131484,173.27.225.118,172.31.0.2,53.0,31896.0,0.00037
131486,173.27.225.118,172.31.0.2,53.0,10067.0,0.000452
131488,173.27.225.118,172.31.0.2,53.0,53917.0,0.000383
131490,173.27.225.118,172.31.0.2,53.0,35979.0,0.002723
131493,173.27.225.118,172.31.0.2,53.0,50064.0,0.002821
131494,173.27.225.118,172.31.0.2,53.0,47912.0,0.002491
131496,173.27.225.118,172.31.0.2,53.0,1688.0,0.000391
131498,173.27.225.118,172.31.0.2,53.0,59819.0,0.000414
131500,173.27.225.118,172.31.0.2,53.0,28512.0,0.155314
131502,173.27.225.118,172.31.0.2,53.0,62487.0,0.000401
131504,173.27.225.118,172.31.0.2,53.0,25205.0,0.000336
131506,173.27.225.118,172.31.0.2,53.0,55843.0,0.000372
131508,173.27.225.118,172.31.0.2,53.0,21055.0,0.090581
131510,173.27.225.118,172.31.0.2,53.0,38267.0,0.000312
131512,173.27.225.118,172.31.0.2,53.0,24790.0,0.001132
131514,173.27.225.118,172.31.0.2,53.0,62018.0,0.000826
131516,173.27.225.118,172.31.0.2,53.0,28980.0,0.000428
131518,173.27.225.118,172.31.0.2,53.0,5545.0,0.000315
131520,173.27.225.118,172.31.0.2,53.0,39792.0,0.000355
131522,173.27.225.118,172.31.0.2,53.0,8101.0,0.01374
131524,173.27.225.118,172.31.0.2,53.0,16850.0,0.000364
131526,173.27.225.118,172.31.0.2,53.0,46692.0,0.000329
131528,173.27.225.118,172.31.0.2,53.0,58929.0,0.000408
131530,173.27.225.118,172.31.0.2,53.0,29723.0,0.000433
131532,173.27.225.118,172.31.0.2,53.0,33704.0,0.000816
131534,173.27.225.118,172.31.0.2,53.0,7494.0,0.000384
131536,173.27.225.118,172.31.0.2,53.0,44226.0,0.001012
131538,173.27.225.118,172.31.0.2,53.0,8128.0,0.012673
131540,173.27.225.118,172.31.0.2,53.0,22910.0,0.000906
131542,173.27.225.118,172.31.0.2,53.0,1959.0,0.000317
131545,173.27.225.118,172.31.0.2,53.0,39554.0,0.000404
131546,173.27.225.118,172.31.0.2,53.0,44933.0,0.000313
131548,173.27.225.118,172.31.0.2,53.0,12468.0,0.000345
131550,173.27.225.118,172.31.0.2,53.0,26838.0,0.002306
131552,173.27.225.118,172.31.0.2,53.0,7191.0,0.000454
131554,173.27.225.118,172.31.0.2,53.0,54455.0,0.000305
131556,173.27.225.118,172.31.0.2,53.0,10809.0,0.109943
131558,173.27.225.118,172.31.0.2,53.0,9262.0,0.000341
131560,173.27.225.118,172.31.0.2,53.0,17510.0,0.000376
131562,173.27.225.118,172.31.0.2,53.0,58954.0,0.000329
131564,173.27.225.118,172.31.0.2,53.0,57448.0,0.00251
131566,173.27.225.118,172.31.0.2,53.0,4403.0,0.00047
131568,173.27.225.118,172.31.0.2,53.0,56759.0,0.001286
131570,173.27.225.118,172.31.0.2,53.0,39909.0,0.000334
131572,173.27.225.118,172.31.0.2,53.0,17877.0,0.000284
131574,173.27.225.118,172.31.0.2,53.0,44502.0,0.02131
131576,173.27.225.118,172.31.0.2,53.0,1996.0,0.000977
131578,173.27.225.118,172.31.0.2,53.0,44778.0,0.002311
131580,173.27.225.118,172.31.0.2,53.0,45307.0,0.000255
131582,173.27.225.118,172.31.0.2,53.0,47402.0,0.000306
131584,173.27.225.118,172.31.0.2,53.0,49360.0,0.039587
131587,173.27.225.118,172.31.0.2,53.0,61726.0,0.019732
131588,173.27.225.118,172.31.0.2,53.0,18882.0,0.016582
131590,173.27.225.118,172.31.0.2,53.0,57041.0,0.018398
131592,173.27.225.118,172.31.0.2,53.0,61726.0,0.000356
131594,173.27.225.118,172.31.0.2,53.0,18882.0,0.000363
131596,173.27.225.118,172.31.0.2,53.0,57041.0,0.000387
131598,173.27.225.118,172.31.0.2,53.0,52820.0,0.012294
131600,173.27.225.118,172.31.0.2,53.0,52820.0,0.000456
131602,173.27.225.118,172.31.0.2,53.0,55530.0,0.000345
131604,173.27.225.118,172.31.0.2,53.0,62958.0,0.001295
131606,173.27.225.118,172.31.0.2,53.0,55530.0,0.000319
131608,173.27.225.118,172.31.0.2,53.0,62958.0,0.000222
131610,173.27.225.118,172.31.0.2,53.0,44238.0,0.000381
131612,173.27.225.118,172.31.0.2,53.0,36611.0,0.012353
131614,173.27.225.118,172.31.0.2,53.0,44238.0,0.000324
131616,173.27.225.118,172.31.0.2,53.0,36611.0,0.000417
131618,173.27.225.118,172.31.0.2,53.0,36504.0,0.034342
131620,173.27.225.118,172.31.0.2,53.0,18847.0,0.000802
131622,173.27.225.118,172.31.0.2,53.0,49914.0,0.000445
131624,173.27.225.118,172.31.0.2,53.0,58873.0,0.000314
131626,173.27.225.118,172.31.0.2,53.0,38253.0,0.000224
131628,173.27.225.118,172.31.0.2,53.0,36504.0,0.000319
131631,173.27.225.118,172.31.0.2,53.0,49914.0,0.000328
131632,173.27.225.118,172.31.0.2,53.0,18847.0,0.017316
131635,173.27.225.118,172.31.0.2,53.0,38253.0,0.000286
131636,173.27.225.118,172.31.0.2,53.0,58873.0,0.002252
131638,173.27.225.118,172.31.0.2,53.0,58001.0,0.000292
131640,173.27.225.118,172.31.0.2,53.0,16825.0,0.000386
131642,173.27.225.118,172.31.0.2,53.0,43592.0,0.00031
131644,173.27.225.118,172.31.0.2,53.0,43784.0,0.000317
131646,173.27.225.118,172.31.0.2,53.0,58001.0,0.000351
131648,173.27.225.118,172.31.0.2,53.0,26595.0,0.000448
